time_s,imsi,cell_id,old_state,new_state
0.0,1001,1,5,9
0.3072811287579538,1001,1,9,99
3.462305738276497,1001,1,99,5
4.96226356004451,1001,1,5,9
5.104031674702184,1001,1,9,5
12.616854059688443,1001,1,5,9
16.078984557527814,1001,1,9,5
23.47263262115923,1001,1,5,9
28.407646979588925,1001,1,9,99
31.919428110803565,1001,1,99,5
36.908517736929866,1001,1,5,9
38.540534461558444,1001,1,9,5
39.88752803882127,1001,1,5,9
40.894028504736,1001,1,9,99
42.01713598010877,1001,1,99,5
48.28620471520425,1001,1,5,9
52.1136328138941,1001,1,9,5
56.10875967084085,1001,1,5,9
58.30898245987382,1001,1,9,99
59.95357812339385,1001,1,99,5
64.50834206051839,1001,1,5,9
69.06360703533782,1001,1,9,99
74.99774900091055,1001,1,99,5
84.80567422927481,1001,1,5,9
85.2306708967396,1001,1,9,99
86.43570376027856,1001,1,99,9
99.68266015342361,1001,1,9,5
99.73352413692528,1001,1,5,9
101.1173409489777,1001,1,9,99
102.66880821796691,1001,1,99,9
103.13711276685244,1001,1,9,99
103.23683980735473,1001,1,99,9
111.30122183576388,1001,1,9,99
112.9809296005791,1001,1,99,5
116.06230335344345,1001,1,5,9
0.0,1002,1,5,9
6.940883787684221,1002,1,9,99
7.208273263847266,1002,1,99,5
26.421072318664486,1002,1,5,9
28.657732078690355,1002,1,9,5
29.886993446958318,1002,1,5,9
30.267175625541153,1002,1,9,99
30.837260049168094,1002,1,99,9
38.47541827569535,1002,1,9,99
45.31419264937503,1002,1,99,9
48.74541398416184,1002,1,9,99
48.99572025182389,1002,1,99,5
49.761575592136595,1002,1,5,9
49.88230284680715,1002,1,9,99
50.186939881404605,1002,1,99,5
62.386070987937934,1002,1,5,9
63.02636755858209,1002,1,9,99
68.8984493379295,1002,1,99,5
70.46569221304276,1002,1,5,9
71.50109345445321,1002,1,9,5
75.6044268593128,1002,1,5,9
85.26296003962909,1002,1,9,99
85.30474362328044,1002,1,99,5
88.88911958143437,1002,1,5,9
92.63868913310858,1002,1,9,99
92.78740494394384,1002,1,99,9
99.99749742434182,1002,1,9,99
102.19337905908326,1002,1,99,9
102.7344331979046,1002,1,9,99
103.653435398215,1002,1,99,9
107.03899109227483,1002,1,9,99
109.10316873767567,1002,1,99,9
109.78740822562753,1002,1,9,99
113.22537271026255,1002,1,99,9
115.1515320110852,1002,1,9,5
0.0,1003,1,5,9
3.9519598260521582,1003,1,9,99
6.241588129522631,1003,1,99,9
7.4655660338152146,1003,1,9,99
7.46642323008056,1003,1,99,5
13.472254973206098,1003,1,5,9
16.11184990304465,1003,1,9,99
16.202545471076665,1003,1,99,9
16.70554801944554,1003,1,9,99
17.229725542552554,1003,1,99,9
24.86009934715354,1003,1,9,5
25.63449156254807,1003,1,5,9
26.58079329634702,1003,1,9,99
26.926079802882594,1003,1,99,9
31.946688193617536,1003,1,9,99
32.952775381508125,1003,1,99,9
37.01258068308688,1003,1,9,99
38.44300957066679,1003,1,99,9
39.55866428457834,1003,1,9,99
45.39495095255981,1003,1,99,5
45.89956134038612,1003,1,5,9
49.07296921754484,1003,1,9,99
51.75824484169628,1003,1,99,5
52.393046979714285,1003,1,5,9
52.76572339458018,1003,1,9,99
53.89668045753568,1003,1,99,5
56.2763919379551,1003,1,5,9
56.67422970287024,1003,1,9,99
56.833860340181516,1003,1,99,5
62.15162568583352,1003,1,5,9
62.28739585999044,1003,1,9,99
63.27620332451999,1003,1,99,9
63.342258378290545,1003,1,9,99
64.76246134112445,1003,1,99,5
67.4973217171102,1003,1,5,9
