time_s,imsi,cell_id,old_state,new_state
0.0,1001,1,5,9
1.8993626592529542,1001,1,9,5
12.486709850698558,1001,1,5,9
15.13407184787778,1001,1,9,5
17.112888888683273,1001,1,5,9
21.80733138792975,1001,1,9,5
22.718720274853524,1001,1,5,9
32.441621849501914,1001,1,9,5
32.90647706236977,1001,1,5,9
58.91135509989368,1001,1,9,5
67.78825775734275,1001,1,5,9
69.11749440037806,1001,1,9,5
69.15071892263367,1001,1,5,9
79.29009958755043,1001,1,9,5
86.65267503187269,1001,1,5,9
94.48665248460068,1001,1,9,5
103.33793964086176,1001,1,5,9
103.79951523394455,1001,1,9,5
106.46287126844194,1001,1,5,9
107.20177189606864,1001,1,9,5
