time_s,imsi,cell_id,old_state,new_state
0.0,1001,1,5,9
4.854374822451128,1001,1,9,5
5.06950481395201,1001,1,5,9
5.22147697689318,1001,1,9,5
5.259190702328984,1001,1,5,9
5.565935987026206,1001,1,9,5
8.039504938235574,1001,1,5,9
8.19781729602018,1001,1,9,5
9.80415563667797,1001,1,5,9
13.892066030650664,1001,1,9,5
30.924595556334616,1001,1,5,9
34.1590790982969,1001,1,9,5
38.971996137720176,1001,1,5,9
40.798691376193226,1001,1,9,5
45.83657083894902,1001,1,5,9
51.40206150072763,1001,1,9,5
53.742987572840605,1001,1,5,9
61.30307620749348,1001,1,9,5
62.30658614354166,1001,1,5,9
66.55782921173153,1001,1,9,5
68.50948492769429,1001,1,5,9
69.86172347673302,1001,1,9,5
71.78010429939516,1001,1,5,9
79.54377566117746,1001,1,9,5
84.79548703522812,1001,1,5,9
90.4938572813522,1001,1,9,5
91.75377708082738,1001,1,5,9
102.3564440609139,1001,1,9,5
112.01510484436723,1001,1,5,9
114.78360324390414,1001,1,9,5
0.0,1002,1,5,9
1.023946670541177,1002,1,9,5
15.552784606873546,1002,1,5,9
25.775302420944563,1002,1,9,5
27.83931057776214,1002,1,5,9
31.82914125244052,1002,1,9,5
58.89772186198597,1002,1,5,9
59.09733990077207,1002,1,9,5
59.52367664965552,1002,1,5,9
59.939731676615274,1002,1,9,5
68.28541014967615,1002,1,5,9
69.09957131365704,1002,1,9,5
71.52316018735996,1002,1,5,9
71.58314553357437,1002,1,9,5
75.08906233270454,1002,1,5,9
76.69373675542144,1002,1,9,5
78.08052567692367,1002,1,5,9
79.70873325019454,1002,1,9,5
80.83980282858234,1002,1,5,9
81.15257113519824,1002,1,9,5
83.74110079966385,1002,1,5,9
90.42420248562692,1002,1,9,5
97.76719258129866,1002,1,5,9
98.8121917638573,1002,1,9,5
99.08390980484313,1002,1,5,9
100.34226106220716,1002,1,9,5
102.55422382110088,1002,1,5,9
103.98844786187561,1002,1,9,5
105.29979112352498,1002,1,5,9
109.95408043195361,1002,1,9,5
0.0,1003,1,5,9
0.06446701455363718,1003,1,9,5
6.77923144501517,1003,1,5,9
7.788745851086364,1003,1,9,5
10.253570473746663,1003,1,5,9
10.41901913227562,1003,1,9,5
12.976224088568383,1003,1,5,9
13.427443821189547,1003,1,9,5
19.885405988930742,1003,1,5,9
21.486015243819097,1003,1,9,5
22.41479872942332,1003,1,5,9
24.431563218070984,1003,1,9,5
27.516408383810244,1003,1,5,9
30.527158999537665,1003,1,9,5
37.20701490634812,1003,1,5,9
46.335306217314525,1003,1,9,5
54.16930467093148,1003,1,5,9
57.39303923503058,1003,1,9,5
65.21232372709323,1003,1,5,9
66.0839406102732,1003,1,9,5
80.25016040097984,1003,1,5,9
82.29273301618572,1003,1,9,5
92.10633595629068,1003,1,5,9
93.07968938703662,1003,1,9,5
100.922828311327,1003,1,5,9
106.13528758968225,1003,1,9,5
110.99976996509734,1003,1,5,9
115.11825553145282,1003,1,9,5
115.58472508261195,1003,1,5,9
119.18825524733101,1003,1,9,5
