time_s,imsi,cell_id,old_state,new_state
0.0,1001,1,5,9
3.236700529190711,1001,1,9,5
3.421718318877992,1001,1,5,9
4.517328604367135,1001,1,9,99
4.682550040914438,1001,1,99,9
4.939928137334549,1001,1,9,5
5.281260576080631,1001,1,5,9
6.999318898939516,1001,1,9,99
7.50716458883385,1001,1,99,9
15.254651705611463,1001,1,9,99
18.43841806046983,1001,1,99,5
24.097583322389298,1001,1,5,9
24.64897845446702,1001,1,9,99
24.937566955066263,1001,1,99,9
28.6969240659595,1001,1,9,99
29.709458733737605,1001,1,99,9
29.85952085810805,1001,1,9,99
29.868181499607754,1001,1,99,9
32.419965857817914,1001,1,9,99
32.69148775521141,1001,1,99,9
38.34797894871378,1001,1,9,99
41.38667149585359,1001,1,99,9
43.393682547409895,1001,1,9,99
45.35591588267715,1001,1,99,5
51.38355087732666,1001,1,5,9
52.85157687754731,1001,1,9,5
54.83191034971324,1001,1,5,9
55.74209534832672,1001,1,9,99
57.724512845306535,1001,1,99,9
62.02989161896591,1001,1,9,5
68.99517433780737,1001,1,5,9
73.28755585682813,1001,1,9,99
73.31930533629988,1001,1,99,9
84.22863671851289,1001,1,9,99
85.16098658450218,1001,1,99,5
0.0,1002,1,5,9
0.18894572116226346,1002,1,9,99
0.6680414794541042,1002,1,99,9
1.7888712660166983,1002,1,9,99
1.8016157817429224,1002,1,99,9
2.5646881880925094,1002,1,9,99
3.699857589820925,1002,1,99,5
10.922909178781817,1002,1,5,9
11.9672018312382,1002,1,9,99
12.757415959362191,1002,1,99,9
14.901412220677352,1002,1,9,99
15.656335688080368,1002,1,99,5
21.330263616394774,1002,1,5,9
23.207219877764302,1002,1,9,99
24.72645170328135,1002,1,99,5
24.900971084043533,1002,1,5,9
26.514325127928323,1002,1,9,99
29.1678835543487,1002,1,99,9
39.00487047091511,1002,1,9,99
39.63333203777637,1002,1,99,9
41.860347946253235,1002,1,9,99
42.37415911798553,1002,1,99,9
43.19712138811589,1002,1,9,99
43.78628385935767,1002,1,99,5
47.43158216939214,1002,1,5,9
51.609512553350335,1002,1,9,99
54.61820147269529,1002,1,99,9
56.092509541128464,1002,1,9,99
56.22516351049273,1002,1,99,5
56.409372931927436,1002,1,5,9
58.35594406573292,1002,1,9,99
60.70689372077812,1002,1,99,5
67.30682113225888,1002,1,5,9
69.25509543210262,1002,1,9,99
69.89781589743959,1002,1,99,9
0.0,1003,1,5,9
0.5858291648317703,1003,1,9,99
9.28612523402222,1003,1,99,9
11.210561596159675,1003,1,9,99
12.26796282573849,1003,1,99,5
13.550908439903047,1003,1,5,9
15.359888249176167,1003,1,9,99
17.280665741116444,1003,1,99,9
20.27679595241976,1003,1,9,99
21.675790776893574,1003,1,99,9
26.60645820785836,1003,1,9,99
26.610584700467793,1003,1,99,5
54.97601904140164,1003,1,5,9
55.92640814686183,1003,1,9,99
58.02022193804928,1003,1,99,5
65.46783323465068,1003,1,5,9
66.9844720971125,1003,1,9,5
67.16271550831604,1003,1,5,9
69.01707008080446,1003,1,9,99
71.46985309502179,1003,1,99,9
75.00157006361664,1003,1,9,5
75.03214169133841,1003,1,5,9
76.98400540202822,1003,1,9,99
77.38784619247053,1003,1,99,5
82.80762054654377,1003,1,5,9
83.82458407989269,1003,1,9,99
84.90585574406816,1003,1,99,5
88.3819895171042,1003,1,5,9
89.05420872334302,1003,1,9,99
90.15186800911296,1003,1,99,5
91.03017398080648,1003,1,5,9
91.06368973359014,1003,1,9,99
91.64496270767127,1003,1,99,5
92.14433386561478,1003,1,5,9
92.93706094997398,1003,1,9,99
