time_s,imsi,cell_id,old_state,new_state
0.0,1001,1,5,9
2.195315834902089,1001,1,9,5
4.355399304503717,1001,1,5,9
10.0863265544874,1001,1,9,5
13.72711080202183,1001,1,5,9
15.432407835709176,1001,1,9,5
15.841502703081352,1001,1,5,9
18.166166379983352,1001,1,9,5
18.86055708721854,1001,1,5,9
19.521375472747774,1001,1,9,5
45.72418370357195,1001,1,5,9
48.47720248958084,1001,1,9,5
54.93488652538358,1001,1,5,9
55.272591103911004,1001,1,9,5
70.40174611146473,1001,1,5,9
70.7023851243474,1001,1,9,5
75.25508807814073,1001,1,5,9
80.05459492602216,1001,1,9,5
82.17117033668639,1001,1,5,9
82.42744520498944,1001,1,9,5
86.55684547066339,1001,1,5,9
87.38406314211338,1001,1,9,5
99.40354729212805,1001,1,5,9
99.8864908937258,1001,1,9,5
113.44431905610666,1001,1,5,9
114.80297340557333,1001,1,9,5
117.98644852275915,1001,1,5,9
124.07106497494051,1001,1,9,5
128.0007791292224,1001,1,5,9
130.15018487132963,1001,1,9,5
0.0,1002,1,5,9
4.9896148932362605,1002,1,9,5
18.969706116433162,1002,1,5,9
20.014731574389096,1002,1,9,5
41.27244656842176,1002,1,5,9
47.037238840307324,1002,1,9,5
64.11396800959858,1002,1,5,9
64.49079104821016,1002,1,9,5
82.27149316874045,1002,1,5,9
86.42538219568354,1002,1,9,5
90.93388947998245,1002,1,5,9
95.07652168146453,1002,1,9,5
116.5539834817701,1002,1,5,9
119.23213870986824,1002,1,9,5
128.33399685569677,1002,1,5,9
137.0258279437241,1002,1,9,5
140.13723114489818,1002,1,5,9
141.62584874564797,1002,1,9,5
144.06116700772216,1002,1,5,9
144.1427852004247,1002,1,9,5
147.3077664111384,1002,1,5,9
148.61120020659243,1002,1,9,5
149.09150409147685,1002,1,5,9
149.39877747990403,1002,1,9,5
155.78348885684628,1002,1,5,9
160.65696761331242,1002,1,9,5
166.09302571463587,1002,1,5,9
166.29654170703222,1002,1,9,5
168.20368224152082,1002,1,5,9
170.39679214588102,1002,1,9,5
0.0,1003,1,5,9
1.285663038018043,1003,1,9,5
6.17463713880516,1003,1,5,9
6.538503393312458,1003,1,9,5
7.836949267084828,1003,1,5,9
8.879707579935538,1003,1,9,5
18.8341231492668,1003,1,5,9
21.95088674302818,1003,1,9,5
32.957209013653475,1003,1,5,9
40.610391195207065,1003,1,9,5
42.391544388224595,1003,1,5,9
47.406676890117545,1003,1,9,5
49.36226409707599,1003,1,5,9
49.48019607322166,1003,1,9,5
55.45074122549003,1003,1,5,9
55.80963624673812,1003,1,9,5
70.62926938085566,1003,1,5,9
71.0154795872521,1003,1,9,5
71.84688438591643,1003,1,5,9
73.34360768000755,1003,1,9,5
75.4302970093414,1003,1,5,9
75.84565049770802,1003,1,9,5
82.76157480038731,1003,1,5,9
87.66128675938396,1003,1,9,5
90.65307056813168,1003,1,5,9
95.08563405628838,1003,1,9,5
95.57524268964113,1003,1,5,9
95.5842164005031,1003,1,9,5
131.6651316622515,1003,1,5,9
131.97342773477268,1003,1,9,5
