time_s,imsi,cell_id,old_state,new_state
0.0,1001,1,5,9
0.6190735139869958,1001,1,9,99
4.330103868142133,1001,1,99,9
9.260902708995747,1001,1,9,99
11.522034761739993,1001,1,99,9
13.055243330991301,1001,1,9,99
15.004042791759927,1001,1,99,9
15.89668029100369,1001,1,9,99
19.897500460054776,1001,1,99,9
20.33535888476875,1001,1,9,5
22.031032362645227,1001,1,5,9
30.560133138122787,1001,1,9,99
31.894146238482076,1001,1,99,9
44.25034611005377,1001,1,9,99
49.56742520523015,1001,1,99,9
54.796400704256214,1001,1,9,99
55.615117943089416,1001,1,99,9
63.36724077212901,1001,1,9,5
63.48658139385265,1001,1,5,9
65.36206090685756,1001,1,9,99
67.5865036035582,1001,1,99,5
69.8114099677917,1001,1,5,9
74.9408643706206,1001,1,9,99
86.00131599617805,1001,1,99,9
86.6233175504891,1001,1,9,5
86.64909869390371,1001,1,5,9
87.20851087054537,1001,1,9,99
88.1085514550893,1001,1,99,9
88.41652392722456,1001,1,9,99
90.6785567582978,1001,1,99,9
93.43955129123914,1001,1,9,99
95.58221329363172,1001,1,99,9
106.1058775638177,1001,1,9,5
108.82714511668439,1001,1,5,9
111.47654119988594,1001,1,9,5
0.0,1002,1,5,9
2.101998063207513,1002,1,9,99
5.492665541372084,1002,1,99,9
14.1691207691666,1002,1,9,99
14.949732453671356,1002,1,99,5
26.418266662276523,1002,1,5,9
27.709770738505878,1002,1,9,5
27.870597134852144,1002,1,5,9
29.952384151865182,1002,1,9,5
36.36718622117973,1002,1,5,9
39.49186310755857,1002,1,9,99
40.240417887106894,1002,1,99,5
41.91228029026475,1002,1,5,9
43.40865956601904,1002,1,9,99
44.38451641658142,1002,1,99,9
46.7618734320505,1002,1,9,5
47.7829240459213,1002,1,5,9
49.81678855081906,1002,1,9,5
52.27630053642597,1002,1,5,9
53.19529863722007,1002,1,9,99
53.30882805012886,1002,1,99,9
59.704734205540966,1002,1,9,99
59.75532062579735,1002,1,99,5
66.37891793338154,1002,1,5,9
66.68943662863914,1002,1,9,5
68.00411216761584,1002,1,5,9
68.62354858774124,1002,1,9,99
70.2757134775554,1002,1,99,5
76.7222208714106,1002,1,5,9
77.84047395380298,1002,1,9,99
81.76835695851342,1002,1,99,5
82.05963162522414,1002,1,5,9
82.24908953808792,1002,1,9,5
82.8501582916579,1002,1,5,9
83.91886050999265,1002,1,9,99
0.0,1003,1,5,9
2.5771848276198623,1003,1,9,5
3.1009571430812244,1003,1,5,9
5.865469564737936,1003,1,9,99
6.4831060363345125,1003,1,99,5
6.752182175166994,1003,1,5,9
10.591092817349129,1003,1,9,99
12.557917318296944,1003,1,99,9
20.894901870486922,1003,1,9,99
20.90109185035739,1003,1,99,9
23.985972377459113,1003,1,9,99
24.415794090368845,1003,1,99,9
31.55959589610073,1003,1,9,99
31.927328731745206,1003,1,99,9
33.37315499776538,1003,1,9,99
34.82870504936748,1003,1,99,9
38.61293485034977,1003,1,9,99
42.069717008338344,1003,1,99,9
43.77653782515127,1003,1,9,99
45.586291178295575,1003,1,99,9
54.44449783651416,1003,1,9,99
57.43959080013718,1003,1,99,9
66.63259168935694,1003,1,9,99
69.3540663498978,1003,1,99,9
70.34780515890789,1003,1,9,99
71.35174187088072,1003,1,99,9
75.34518465938213,1003,1,9,99
77.17737991981089,1003,1,99,9
79.51833210112248,1003,1,9,5
80.19374690438138,1003,1,5,9
85.63549211331637,1003,1,9,5
87.06608066069961,1003,1,5,9
91.29921673936346,1003,1,9,99
96.90285622571318,1003,1,99,9
98.1213897782223,1003,1,9,5
