time_s,imsi,cell_id,old_state,new_state
0.0,1001,1,5,9
0.5223143841425244,1001,1,9,99
0.7924456725363803,1001,1,99,5
4.114821351978299,1001,1,5,9
8.576775633908216,1001,1,9,99
9.418357571993319,1001,1,99,5
10.419766145840464,1001,1,5,9
10.909760226218543,1001,1,9,99
16.989103359515017,1001,1,99,5
32.870784299970936,1001,1,5,9
32.89485265069043,1001,1,9,99
35.59770713953985,1001,1,99,9
36.41197725692918,1001,1,9,99
37.40819348949427,1001,1,99,5
40.434256014063216,1001,1,5,9
40.55012113766534,1001,1,9,5
42.82477604972491,1001,1,5,9
43.17590598701588,1001,1,9,99
43.20699899768912,1001,1,99,9
58.19341442307899,1001,1,9,99
60.70651549550318,1001,1,99,9
75.3754364071375,1001,1,9,99
81.10448291769676,1001,1,99,9
88.86905330081619,1001,1,9,5
90.7678015731998,1001,1,5,9
92.19371070747593,1001,1,9,5
92.5870178225301,1001,1,5,9
94.74532817484152,1001,1,9,99
97.25582869593387,1001,1,99,5
101.21096563684827,1001,1,5,9
107.22476312336407,1001,1,9,99
110.22891130349447,1001,1,99,9
113.18988625146419,1001,1,9,5
119.69050617391076,1001,1,5,9
121.84771324239485,1001,1,9,99
0.0,1002,1,5,9
0.14419914537042372,1002,1,9,99
0.6549084762060933,1002,1,99,5
7.762691771318505,1002,1,5,9
8.136590850219564,1002,1,9,99
10.895698516216793,1002,1,99,9
12.04685206732121,1002,1,9,5
12.40381541134747,1002,1,5,9
15.134960675016016,1002,1,9,99
15.776912665896354,1002,1,99,5
21.09828512743538,1002,1,5,9
27.35924278569531,1002,1,9,99
30.485596322926497,1002,1,99,9
30.65949642411625,1002,1,9,99
31.289542972030056,1002,1,99,9
34.4889652547633,1002,1,9,99
44.67168576106317,1002,1,99,5
53.88321212741158,1002,1,5,9
58.127009460568026,1002,1,9,99
58.72902560421016,1002,1,99,9
64.27189407461198,1002,1,9,99
65.08882201304677,1002,1,99,9
68.34905603052066,1002,1,9,99
68.35014580399412,1002,1,99,9
72.43148094378746,1002,1,9,99
72.63762089595224,1002,1,99,9
72.71131047545472,1002,1,9,99
73.10293172690547,1002,1,99,9
73.48997801817457,1002,1,9,99
74.0951841172018,1002,1,99,5
76.56783470192133,1002,1,5,9
88.31756117474954,1002,1,9,99
88.90299066959166,1002,1,99,5
93.79024660976016,1002,1,5,9
97.8633253831832,1002,1,9,99
0.0,1003,1,5,9
0.4392625152071054,1003,1,9,5
0.9264608280606162,1003,1,5,9
1.5650857952385395,1003,1,9,99
1.822776116016367,1003,1,99,9
16.517640228435514,1003,1,9,5
17.790180348245276,1003,1,5,9
20.72959835443776,1003,1,9,99
20.9012317921366,1003,1,99,5
24.00332982625764,1003,1,5,9
28.185968709348636,1003,1,9,99
28.29194648910948,1003,1,99,9
30.61259335724364,1003,1,9,99
30.618384461022668,1003,1,99,5
35.55731165914131,1003,1,5,9
36.569563943373524,1003,1,9,5
40.935835380740535,1003,1,5,9
45.72865438613953,1003,1,9,5
47.47179241655786,1003,1,5,9
49.52340860797285,1003,1,9,5
51.53023767993439,1003,1,5,9
54.18034077809469,1003,1,9,99
55.206928507823676,1003,1,99,5
56.26025578983668,1003,1,5,9
56.4309015090637,1003,1,9,99
57.74469842582004,1003,1,99,9
64.80377434233245,1003,1,9,99
67.359658238032,1003,1,99,5
68.11898139491129,1003,1,5,9
72.95278674480011,1003,1,9,5
74.97878452174683,1003,1,5,9
75.5572213123567,1003,1,9,99
77.05024321235142,1003,1,99,5
80.26186955851031,1003,1,5,9
82.09568151277627,1003,1,9,99
