time_s,imsi,cell_id,old_state,new_state
0.0,1001,1,5,9
2.637567868184143,1001,1,9,5
10.56765380586383,1001,1,5,9
12.259446774231028,1001,1,9,5
16.00939024102894,1001,1,5,9
16.366911487996955,1001,1,9,5
23.717897557670245,1001,1,5,9
25.056985243627018,1001,1,9,5
37.814419682843806,1001,1,5,9
42.14587701044037,1001,1,9,5
55.35249056961277,1001,1,5,9
56.964549989379286,1001,1,9,5
57.787887513793684,1001,1,5,9
64.53423779601769,1001,1,9,5
70.02014316948342,1001,1,5,9
74.31488379527998,1001,1,9,5
86.76302851224091,1001,1,5,9
87.03883068389625,1001,1,9,5
91.12927690035038,1001,1,5,9
91.79813160185346,1001,1,9,5
96.95845377894969,1001,1,5,9
97.39701222580352,1001,1,9,5
97.78607268469891,1001,1,5,9
99.85488364084033,1001,1,9,5
106.1310311975733,1001,1,5,9
106.97223812283977,1001,1,9,5
124.00300541071167,1001,1,5,9
127.09028277240178,1001,1,9,5
135.35450955252352,1001,1,5,9
137.09395541927913,1001,1,9,5
0.0,1002,1,5,9
5.050506195736813,1002,1,9,5
44.811581406867845,1002,1,5,9
52.97250789112527,1002,1,9,5
73.65027682804886,1002,1,5,9
80.26395056933774,1002,1,9,5
83.32086494188756,1002,1,5,9
85.77757359316107,1002,1,9,5
85.90431577022807,1002,1,5,9
86.18489919911971,1002,1,9,5
86.77627615495088,1002,1,5,9
95.53061055998026,1002,1,9,5
96.71116269414252,1002,1,5,9
99.9021402672215,1002,1,9,5
100.30563893732703,1002,1,5,9
107.57550112458584,1002,1,9,5
112.22423200255652,1002,1,5,9
113.30636855488054,1002,1,9,5
116.48368796446296,1002,1,5,9
121.82047865879608,1002,1,9,5
122.9662847330334,1002,1,5,9
125.02855467110908,1002,1,9,5
130.09155306392373,1002,1,5,9
130.15972285269595,1002,1,9,5
132.6713161690795,1002,1,5,9
138.2229216410416,1002,1,9,5
150.06660827669242,1002,1,5,9
150.7374195689113,1002,1,9,5
150.80415468575688,1002,1,5,9
153.96665350615353,1002,1,9,5
0.0,1003,1,5,9
6.237800145329688,1003,1,9,5
7.616832623563008,1003,1,5,9
8.500187537342308,1003,1,9,5
11.145291192974572,1003,1,5,9
12.153540389520698,1003,1,9,5
19.649960358416436,1003,1,5,9
23.349761939567387,1003,1,9,5
25.20105927072415,1003,1,5,9
25.249292754219127,1003,1,9,5
45.27748609208434,1003,1,5,9
46.85814894530441,1003,1,9,5
61.21313134180956,1003,1,5,9
62.41498074056821,1003,1,9,5
66.54772127125,1003,1,5,9
67.9417466751238,1003,1,9,5
71.50788501041143,1003,1,5,9
73.50536018040376,1003,1,9,5
80.96647915534565,1003,1,5,9
84.49718820649828,1003,1,9,5
89.71437679430221,1003,1,5,9
90.97855189605619,1003,1,9,5
113.18158555149243,1003,1,5,9
117.18935471772457,1003,1,9,5
130.01539789832424,1003,1,5,9
133.5463608984196,1003,1,9,5
139.8854005860439,1003,1,5,9
140.67090249907676,1003,1,9,5
152.4404240847068,1003,1,5,9
153.06115492333143,1003,1,9,5
