time_s,imsi,cell_id,old_state,new_state
0.0,1001,1,5,9
3.3446471542890257,1001,1,9,99
4.942677975390598,1001,1,99,9
8.210086093522449,1001,1,9,99
32.386464262049586,1001,1,99,5
32.536188395631875,1001,1,5,9
32.84502445854765,1001,1,9,99
37.72074585460088,1001,1,99,9
52.373596511131176,1001,1,9,99
67.13834387463747,1001,1,99,9
74.1089975665222,1001,1,9,5
85.27688433788498,1001,1,5,9
86.27934744741047,1001,1,9,5
102.63719029012066,1001,1,5,9
118.44458331065745,1001,1,9,99
126.34368000462155,1001,1,99,5
131.37998175934834,1001,1,5,9
135.0176218757301,1001,1,9,99
140.8916171093054,1001,1,99,5
152.87589353678774,1001,1,5,9
155.02349589586245,1001,1,9,99
156.3518508619368,1001,1,99,9
159.46369652945307,1001,1,9,99
163.42693007877278,1001,1,99,9
165.28540096415827,1001,1,9,99
181.38741198423878,1001,1,99,5
201.07179581030965,1001,1,5,9
201.13154229523255,1001,1,9,99
209.95428642212656,1001,1,99,9
211.03264451278204,1001,1,9,99
218.06107999498767,1001,1,99,9
229.8030362543408,1001,1,9,99
230.1644322237796,1001,1,99,9
230.50597637629153,1001,1,9,99
242.96944258405247,1001,1,99,5
0.0,1002,1,5,9
0.9228762043685418,1002,1,9,99
27.984241125829485,1002,1,99,9
41.52380393774725,1002,1,9,99
42.579417091739344,1002,1,99,5
44.29616203772087,1002,1,5,9
44.30493434762829,1002,1,9,99
56.27637259217509,1002,1,99,5
59.224092536783736,1002,1,5,9
59.80719286375901,1002,1,9,5
68.28048731967048,1002,1,5,9
70.19430503623377,1002,1,9,99
70.79882955716735,1002,1,99,5
77.27808995407396,1002,1,5,9
79.98597816314378,1002,1,9,99
80.34812275519968,1002,1,99,9
81.68031663560681,1002,1,9,99
87.30968594796076,1002,1,99,5
89.920002150123,1002,1,5,9
92.18927194531925,1002,1,9,99
99.15281364889034,1002,1,99,9
100.57164025110104,1002,1,9,99
108.54826354439395,1002,1,99,9
116.50300925266015,1002,1,9,99
127.31710691421617,1002,1,99,9
132.68970730903294,1002,1,9,99
140.594364205659,1002,1,99,9
143.0893337776756,1002,1,9,5
145.15880571499392,1002,1,5,9
145.64268349178738,1002,1,9,5
149.48472581673195,1002,1,5,9
150.38259433222785,1002,1,9,99
155.8074513497027,1002,1,99,5
155.89464258779913,1002,1,5,9
158.33825824495622,1002,1,9,99
0.0,1003,1,5,9
0.9665744041125943,1003,1,9,99
5.033890261860604,1003,1,99,9
11.328142244009292,1003,1,9,99
20.23844675001066,1003,1,99,9
23.230479362312217,1003,1,9,99
42.34132143561307,1003,1,99,5
45.83526283884933,1003,1,5,9
48.10932112639471,1003,1,9,99
53.51928989345023,1003,1,99,9
54.13699144659785,1003,1,9,99
55.63847945312303,1003,1,99,5
57.51543504171267,1003,1,5,9
58.281782221913986,1003,1,9,99
63.53909003978162,1003,1,99,5
65.3778866411216,1003,1,5,9
67.6468102573289,1003,1,9,99
80.2469093822889,1003,1,99,9
81.0406296247176,1003,1,9,99
86.26261743897162,1003,1,99,9
94.4285301513152,1003,1,9,99
104.61770219828522,1003,1,99,9
126.2126042911948,1003,1,9,99
126.72280977824956,1003,1,99,9
133.69310433727784,1003,1,9,99
135.94031313990862,1003,1,99,5
142.64613435789957,1003,1,5,9
144.76058302238354,1003,1,9,99
146.116344690026,1003,1,99,9
154.30338880543002,1003,1,9,5
154.89907082271273,1003,1,5,9
155.319306197638,1003,1,9,99
187.98450252551928,1003,1,99,9
192.45692785503232,1003,1,9,99
199.6531745457378,1003,1,99,9
